"filename", "language", "PHP", "Markdown", "JavaScript", "SCSS", "SVG", "CSS", "Less", "Django HTML", "JSON", "comment", "blank", "total"
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sc.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sd.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\se.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sg.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sh.svg", "SVG", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\si.svg", "SVG", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sj.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sk.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sl.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sm.svg", "SVG", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 1, 92
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sn.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\so.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sr.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ss.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\st.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sv.svg", "SVG", 0, 0, 0, 0, 596, 0, 0, 0, 0, 0, 1, 597
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sx.svg", "SVG", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 1, 57
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sy.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\sz.svg", "SVG", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 1, 46
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tc.svg", "SVG", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 1, 68
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\td.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tf.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tg.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\th.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tj.svg", "SVG", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tk.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tl.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tm.svg", "SVG", 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 1, 207
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tn.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\to.svg", "SVG", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tr.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tt.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tv.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tw.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\tz.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ua.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ug.svg", "SVG", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\um.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\un.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\us.svg", "SVG", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\uy.svg", "SVG", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\uz.svg", "SVG", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\va.svg", "SVG", 0, 0, 0, 0, 479, 0, 0, 0, 0, 0, 1, 480
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\vc.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ve.svg", "SVG", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\vg.svg", "SVG", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 1, 128
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\vi.svg", "SVG", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\vn.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\vu.svg", "SVG", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\wf.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ws.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\xk.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ye.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\yt.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\za.svg", "SVG", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 1, 18
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\zm.svg", "SVG", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\zw.svg", "SVG", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\demae-sample\assets\vendors\icofont\icofont.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\jquery\jquery.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\demae-sample\assets\vendors\js\vendor.bundle.base.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\jvectormap\jquery-jvectormap-world-mill-en.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\demae-sample\assets\vendors\jvectormap\jquery-jvectormap.css", "CSS", 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 22, 135
"c:\xampp\htdocs\demae-sample\assets\vendors\jvectormap\jquery-jvectormap.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\demae-sample\assets\vendors\material-design-icons\iconfont\MaterialIcons-Regular.svg", "SVG", 0, 0, 0, 0, 2370, 0, 0, 0, 0, 3, 1, 2374
"c:\xampp\htdocs\demae-sample\assets\vendors\material-design-icons\iconfont\README.md", "Markdown", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\material-design-icons\iconfont\material-icons.css", "CSS", 0, 0, 0, 0, 0, 28, 0, 0, 0, 4, 5, 37
"c:\xampp\htdocs\demae-sample\assets\vendors\mdi\css\materialdesignicons.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\demae-sample\assets\vendors\mdi\fonts\materialdesignicons-webfont.svg", "SVG", 0, 0, 0, 0, 6741, 0, 0, 0, 0, 0, 1, 6742
"c:\xampp\htdocs\demae-sample\assets\vendors\owl-carousel\css\owl.carousel.min.css", "CSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\owl-carousel\css\owl.theme.default.css", "CSS", 0, 0, 0, 0, 0, 40, 0, 0, 0, 8, 3, 51
"c:\xampp\htdocs\demae-sample\assets\vendors\owl-carousel\js\owl.carousel.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\popper\popper.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 24, 0, 25
"c:\xampp\htdocs\demae-sample\assets\vendors\remixicon\remixicon.css", "CSS", 0, 0, 0, 0, 0, 2303, 0, 0, 0, 10, 5, 2318
"c:\xampp\htdocs\demae-sample\assets\vendors\remixicon\remixicon.less", "Less", 0, 0, 0, 0, 0, 0, 2305, 0, 0, 10, 5, 2320
"c:\xampp\htdocs\demae-sample\assets\vendors\remixicon\remixicon.svg", "SVG", 0, 0, 0, 0, 6825, 0, 0, 0, 0, 10, 1, 6836
"c:\xampp\htdocs\demae-sample\assets\vendors\remixicon\remixicon.symbol.svg", "SVG", 0, 0, 0, 0, 11346, 0, 0, 0, 0, 10, 0, 11356
"c:\xampp\htdocs\demae-sample\autoloader.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 28
"c:\xampp\htdocs\demae-sample\index.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"Total", "-", 19135, 393, 12040, 2385, 125367, 42661, 2305, 437, 461, 9303, 8323, 222810
